repo_name,language,clone_url,github_id,created_at,topics,stars
sonarsource/eslint-plugin-sonarjs,typescript,https://github.com/sonarsource/eslint-plugin-sonarjs.git,4039242,2018-04-03,"[""code-analysis"", ""eslint"", ""eslint-plugin"", ""javascript"", ""language-team"", ""linter"", ""static-analysis""]",1195
automerge/pushpin,typescript,https://github.com/automerge/pushpin.git,4039250,2018-04-17,[],555
evanbacon/pillar-valley,typescript,https://github.com/evanbacon/pillar-valley.git,4039297,2018-01-17,"[""android"", ""app"", ""cross-platform"", ""expo"", ""game"", ""gsap"", ""ios"", ""react-native"", ""react-native-web"", ""react-navigation"", ""reactjs"", ""rematch"", ""threejs"", ""tutorial"", ""tween"", ""website""]",764
vinothpandian/react-sketch-canvas,typescript,https://github.com/vinothpandian/react-sketch-canvas.git,4040141,2018-05-16,"[""canvas"", ""component"", ""freehand-drawing"", ""react"", ""react-library"", ""sketch"", ""sketching""]",554
replicatedhq/ttl.sh,typescript,https://github.com/replicatedhq/ttl.sh.git,4040198,2019-05-15,"[""ci"", ""docker"", ""docker-registry"", ""registry""]",698
wenyan-lang/wenyan,typescript,https://github.com/wenyan-lang/wenyan.git,4040740,2019-12-08,"[""classical-chinese"", ""esoteric-language"", ""programming-language"", ""wenyan-lang""]",19164
matvp91/indigo-player,typescript,https://github.com/matvp91/indigo-player.git,4040750,2019-01-09,"[""dash"", ""drm"", ""hls"", ""hlsjs"", ""html5-video"", ""mpeg-dash"", ""shaka-player"", ""video"", ""video-player""]",1248
automerge/hypermerge,typescript,https://github.com/automerge/hypermerge.git,4040754,2018-01-03,[],1263
theodo/falco,typescript,https://github.com/theodo/falco.git,4040756,2019-10-19,[],758
prisma-labs/graphql-framework-experiment,typescript,https://github.com/prisma-labs/graphql-framework-experiment.git,4040760,2019-10-29,[],687
downthemall/downthemall,typescript,https://github.com/downthemall/downthemall.git,4040764,2019-08-20,"[""download"", ""download-manager"", ""downloader"", ""firefox"", ""mozilla"", ""webextension"", ""webextensions""]",1086
flyover/imgui-js,typescript,https://github.com/flyover/imgui-js.git,4040766,2018-02-09,"[""emscripten"", ""imgui"", ""javascript"", ""typescript""]",795
uetchy/namae,typescript,https://github.com/uetchy/namae.git,4040774,2019-07-27,[],625
samccone/bundle-buddy,typescript,https://github.com/samccone/bundle-buddy.git,4041695,2017-06-25,"[""bundle"", ""codesplitting"", ""javascript"", ""website""]",2892
charlesstover/reactn,typescript,https://github.com/charlesstover/reactn.git,4041701,2018-09-29,[],1908
typescript-exercises/typescript-exercises,typescript,https://github.com/typescript-exercises/typescript-exercises.git,4041703,2020-04-29,[],2995
eugeneration/happyislanddesigner,typescript,https://github.com/eugeneration/happyislanddesigner.git,4041711,2020-02-25,[],877
angular-schule/angular-cli-ghpages,typescript,https://github.com/angular-schule/angular-cli-ghpages.git,4041714,2016-04-07,"[""angular"", ""angular-cli"", ""angular-cli-ghpages"", ""circle-ci"", ""cloudflare-pages"", ""gh-pages"", ""github-actions"", ""github-pages"", ""ng-deploy"", ""travis-ci""]",982
earthstar-project/earthstar,typescript,https://github.com/earthstar-project/earthstar.git,4041745,2020-05-24,"[""browser"", ""deno"", ""earthstar"", ""eventual-consistency"", ""local-first"", ""offline-first"", ""p2p"", ""sync"", ""willow""]",627
gristlabs/grist-core,typescript,https://github.com/gristlabs/grist-core.git,4042538,2020-05-22,"[""awesome"", ""database"", ""spreadsheet""]",11253
thx/rap2-delos,typescript,https://github.com/thx/rap2-delos.git,4043414,2017-11-23,[],7647
teradata/covalent,typescript,https://github.com/teradata/covalent.git,4043417,2016-07-11,"[""angular"", ""angular-material"", ""angular2"", ""material"", ""material-design"", ""teradata"", ""typescript""]",2224
skalskip/make-sense,typescript,https://github.com/skalskip/make-sense.git,4043420,2019-06-14,"[""computer-vision"", ""deep-learning"", ""detection"", ""image-annotation"", ""labeling-photos"", ""labeling-tool"", ""landmark-detection"", ""object-detection"", ""pascal-voc"", ""posenet-model"", ""ssd-model"", ""tagging""]",3071
googlechromelabs/proxx,typescript,https://github.com/googlechromelabs/proxx.git,4043422,2019-02-28,[],1355
microsoft/chart-parts,typescript,https://github.com/microsoft/chart-parts.git,4043435,2018-08-22,"[""datavis"", ""react"", ""react-native""]",608
uber/react-view,typescript,https://github.com/uber/react-view.git,4043439,2019-10-31,"[""code-generator"", ""documentation"", ""playground"", ""react""]",698
nuclearpasta/react-native-drax,typescript,https://github.com/nuclearpasta/react-native-drax.git,4043478,2019-12-20,[],697
projectopensea/opensea-js,typescript,https://github.com/projectopensea/opensea-js.git,4043490,2018-07-19,[],2339
sanity-io/next-sanity,typescript,https://github.com/sanity-io/next-sanity.git,4043522,2020-10-22,"[""hook"", ""nextjs"", ""preview"", ""real-time"", ""sanity"", ""team-ecosystem"", ""toolkit""]",949
cilium/hubble-ui,typescript,https://github.com/cilium/hubble-ui.git,4043526,2020-01-27,"[""cilium"", ""ebpf"", ""graphical"", ""kubernetes"", ""observability"", ""reactjs"", ""security"", ""troubleshooting"", ""ui""]",524
polywock/globalspeed,typescript,https://github.com/polywock/globalspeed.git,4043555,2019-06-07,"[""audio-speed"", ""chrome-extension"", ""firefox-addon"", ""media-hotkeys"", ""pitch-shift"", ""speed-controller"", ""video-speed"", ""web-extension""]",2631
trakt-tools/universal-trakt-scrobbler,typescript,https://github.com/trakt-tools/universal-trakt-scrobbler.git,4043715,2019-11-08,[],633
hediet/vscode-debug-visualizer,typescript,https://github.com/hediet/vscode-debug-visualizer.git,4044218,2019-06-20,"[""hacktoberfest"", ""visualization"", ""vscode-extension""]",8044
williamngan/pts,typescript,https://github.com/williamngan/pts.git,4044231,2017-03-24,"[""art"", ""canvas"", ""creative-coding"", ""design"", ""generative"", ""generative-art"", ""graphic-design"", ""graphics"", ""linear-algebra"", ""pts"", ""sound"", ""svg"", ""typescript"", ""vector"", ""visualization""]",5113
circlongroup/angular-tree-component,typescript,https://github.com/circlongroup/angular-tree-component.git,4044240,2016-03-10,[],1074
alfonsobries/vue-tailwind,typescript,https://github.com/alfonsobries/vue-tailwind.git,4044241,2019-03-22,[],2016
amcharts/amcharts4,typescript,https://github.com/amcharts/amcharts4.git,4044242,2017-12-05,"[""amcharts"", ""chart"", ""charting"", ""charting-library"", ""charts"", ""data-visualization"", ""data-viz"", ""dataviz"", ""graph"", ""javascript"", ""maps"", ""svg"", ""typescript"", ""visualization""]",1161
godotengine/godot-vscode-plugin,typescript,https://github.com/godotengine/godot-vscode-plugin.git,4044267,2016-12-11,[],2075
everweij/react-laag,typescript,https://github.com/everweij/react-laag.git,4044269,2019-10-07,"[""component"", ""dropdown"", ""hook"", ""layers"", ""popover"", ""react"", ""tooltip""]",887
true-myth/true-myth,typescript,https://github.com/true-myth/true-myth.git,4044275,2017-09-21,"[""applicatives"", ""functional-programming"", ""functors"", ""javascript"", ""monads"", ""typescript"", ""typescript-definitions"", ""typescript-library""]",1346
intellism/vscode-comment-translate,typescript,https://github.com/intellism/vscode-comment-translate.git,4044292,2018-10-19,"[""translate"", ""translate-comments"", ""vscode"", ""vscode-extension""]",759
justadudewhohacks/face-api.js,typescript,https://github.com/justadudewhohacks/face-api.js.git,4045180,2018-05-19,"[""age-estimation"", ""emotion-recognition"", ""face-detection"", ""face-landmarks"", ""face-recognition"", ""gender-recognition"", ""javascript"", ""js"", ""nodejs"", ""tensorflow"", ""tensorflowjs"", ""tfjs""]",15841
microsoft/reactxp,typescript,https://github.com/microsoft/reactxp.git,4045181,2017-03-22,[],8338
mattallty/caporal.js,typescript,https://github.com/mattallty/caporal.js.git,4045186,2017-02-08,"[""argument-parser"", ""argument-parsing"", ""argv"", ""argv-parser"", ""autocomplete"", ""bash"", ""caporal"", ""cli"", ""cli-app"", ""command-line"", ""command-line-parser"", ""node"", ""node-js"", ""nodejs"", ""shell-script"", ""terminal"", ""typos-suggestions"", ""winston"", ""zsh""]",3396
vuex-orm/vuex-orm,typescript,https://github.com/vuex-orm/vuex-orm.git,4045189,2017-06-16,[],2374
elbywan/wretch,typescript,https://github.com/elbywan/wretch.git,4045190,2017-09-13,"[""ajax"", ""fetch"", ""formdata"", ""http"", ""http-client"", ""http-request"", ""javascript"", ""json"", ""nodejs"", ""promise"", ""request"", ""typescript""]",5176
bernaferrari/figmatocode,typescript,https://github.com/bernaferrari/figmatocode.git,4045192,2020-06-19,"[""conversion"", ""figma"", ""figma-plugins"", ""flutter"", ""html"", ""responsive"", ""svelte"", ""swift"", ""swiftui"", ""tailwind"", ""tailwindcss"", ""typescript""]",4938
zxing-js/library,typescript,https://github.com/zxing-js/library.git,4045199,2017-12-14,"[""barcode"", ""decoding-images"", ""encoding-library"", ""hacktoberfest"", ""qrcode"", ""typescript"", ""zxing""]",2891
surmon-china/nodepress,typescript,https://github.com/surmon-china/nodepress.git,4045201,2016-02-13,"[""blog"", ""blog-api"", ""blog-engine"", ""cms"", ""cms-framework"", ""jwt-token"", ""mongodb"", ""mongoose"", ""nestjs"", ""nestjs-blog"", ""nestjs-cms"", ""nestjs-webhook"", ""nodejs"", ""nodejs-blog"", ""nodejs-cms"", ""nodejs-typescript"", ""nodepress"", ""oauth2"", ""restful-api"", ""typescript""]",1521
xlayers/xlayers,typescript,https://github.com/xlayers/xlayers.git,4045205,2018-05-20,[],804
edtr-io/edtr-io,typescript,https://github.com/edtr-io/edtr-io.git,4045208,2019-01-29,[],705
harttle/liquidjs,typescript,https://github.com/harttle/liquidjs.git,4045210,2016-06-13,"[""browser"", ""liquid"", ""nodejs"", ""template-engine""]",1848
neoclide/coc-python,typescript,https://github.com/neoclide/coc-python.git,4045215,2019-03-25,[],540
rmanguinho/clean-ts-api,typescript,https://github.com/rmanguinho/clean-ts-api.git,4045222,2020-01-24,"[""clean-architecture"", ""clean-code"", ""coveralls"", ""design-patterns"", ""docker"", ""docker-compose"", ""dockerfile"", ""graphql"", ""husky"", ""jest"", ""lint-staged"", ""mongodb"", ""nodejs"", ""rest-api"", ""solid"", ""tdd"", ""travis-ci"", ""typescript""]",1864
stevensona/shader-toy,typescript,https://github.com/stevensona/shader-toy.git,4045247,2016-07-15,"[""glsl-shaders"", ""shaders"", ""shadertoy"", ""vscode-extension""]",694
google/schema-dts,typescript,https://github.com/google/schema-dts.git,4045251,2018-11-29,"[""json-ld"", ""knowledge-graph"", ""linked-data"", ""ontology"", ""schema-org"", ""schemaorg"", ""semantic-web"", ""typescript"", ""typescript-definitions""]",1209
testcontainers/testcontainers-node,typescript,https://github.com/testcontainers/testcontainers-node.git,4045256,2018-01-05,"[""docker"", ""node"", ""testcontainers"", ""testing""]",2562
eshaham/israeli-bank-scrapers,typescript,https://github.com/eshaham/israeli-bank-scrapers.git,4045272,2017-07-29,[],1032
daybrush/scena,typescript,https://github.com/daybrush/scena.git,4045287,2019-04-06,"[""animation"", ""css"", ""keyframes"", ""preact"", ""preact-compat"", ""react"", ""scene"", ""scenejs"", ""timeline""]",612
timocov/dts-bundle-generator,typescript,https://github.com/timocov/dts-bundle-generator.git,4045289,2017-03-15,"[""bundle"", ""definition"", ""dts"", ""typescript"", ""typescript-definitions""]",845
ryohey/signal,typescript,https://github.com/ryohey/signal.git,4045318,2016-03-06,"[""audio"", ""editor"", ""midi"", ""music"", ""react"", ""typescript"", ""webaudio""]",2306
zeusln/zeus,typescript,https://github.com/zeusln/zeus.git,4045319,2019-02-16,"[""android"", ""bitcoin"", ""cashu"", ""core-lightning"", ""cryptocurrency"", ""ecash"", ""ios"", ""ldk"", ""lightning"", ""lightning-network"", ""lnd"", ""lndhub"", ""micropayments"", ""nostr"", ""payments"", ""react-native"", ""self-custody"", ""typescript""]",1390
akheron/optics-ts,typescript,https://github.com/akheron/optics-ts.git,4045380,2020-01-09,"[""functional-programming"", ""immutable"", ""isomorphism"", ""lens"", ""optics"", ""prism"", ""traversal"", ""typescript""]",849
leinelissen/jellyfin-audio-player,typescript,https://github.com/leinelissen/jellyfin-audio-player.git,4045541,2020-06-23,"[""android"", ""ios"", ""jellyfin"", ""mobile-app"", ""music-player"", ""react-native""]",1382
jaredh159/tailwind-react-native-classnames,typescript,https://github.com/jaredh159/tailwind-react-native-classnames.git,4045999,2020-12-17,[],2358
diced/zipline,typescript,https://github.com/diced/zipline.git,4046241,2020-04-22,"[""docker"", ""file-server"", ""file-sharing"", ""file-upload"", ""file-uploader"", ""gallery"", ""mantine"", ""reactjs"", ""screenshot"", ""sharex"", ""sharex-server"", ""sharex-uploader"", ""zipline""]",3260
streamich/json-joy,typescript,https://github.com/streamich/json-joy.git,4046485,2020-09-02,"[""cbor"", ""collaboration"", ""collaborative"", ""collaborative-editing"", ""crdt"", ""json"", ""json-crdt-patch"", ""json-random"", ""local-first"", ""messagepack"", ""multiplayer"", ""offline"", ""operational-transformation"", ""p2p"", ""patch"", ""reactive"", ""realtime"", ""rpc"", ""schema"", ""ubjson""]",1076
estruyf/vscode-front-matter,typescript,https://github.com/estruyf/vscode-front-matter.git,4046571,2019-08-23,"[""cms"", ""content-management"", ""content-management-system"", ""hacktoberfest"", ""markdown"", ""static-site"", ""static-site-generator"", ""vscode"", ""vscode-extension""]",2521
linkedin/css-blocks,typescript,https://github.com/linkedin/css-blocks.git,4047009,2017-04-13,"[""css"", ""css-modules"", ""sass""]",6348
midwayjs/pandora,typescript,https://github.com/midwayjs/pandora.git,4047101,2017-10-02,[],3084
alibaba/pont,typescript,https://github.com/alibaba/pont.git,4047155,2018-07-01,"[""mock-data"", ""pont"", ""swagger"", ""typescript""]",3016
elsaland/elsa,typescript,https://github.com/elsaland/elsa.git,4047170,2020-09-18,[],2674
maxchehab/phelia,typescript,https://github.com/maxchehab/phelia.git,4047191,2020-04-06,[],1916
samuelmaddock/metastream,typescript,https://github.com/samuelmaddock/metastream.git,4047197,2018-08-11,"[""browser-extension"", ""chrome-extension"", ""cobrowse"", ""firefox-addon"", ""media-player"", ""p2p"", ""pwa"", ""webapp"", ""webrtc"", ""websocket""]",2538
udos86/ng-dynamic-forms,typescript,https://github.com/udos86/ng-dynamic-forms.git,4047199,2016-06-01,"[""angular"", ""bootstrap"", ""dynamic-forms"", ""forms"", ""foundation"", ""ionic"", ""kendo-ui"", ""material"", ""ng-bootstrap"", ""ngx-bootstrap"", ""primeng""]",1302
zeromq/zeromq.js,typescript,https://github.com/zeromq/zeromq.js.git,4047201,2016-02-04,[],1596
data-forge/data-forge-ts,typescript,https://github.com/data-forge/data-forge-ts.git,4047202,2017-11-27,"[""csv"", ""data"", ""data-analysis"", ""data-cleaning"", ""data-cleansing"", ""data-forge"", ""data-management"", ""data-manipulation"", ""data-munging"", ""data-visualization"", ""data-wrangling"", ""javascript"", ""json"", ""linq"", ""nodejs"", ""pandas"", ""visualization""]",1388
tiberiuzuld/angular-gridster2,typescript,https://github.com/tiberiuzuld/angular-gridster2.git,4047203,2016-01-13,"[""angular2"", ""angularjs"", ""dashboard"", ""gridster"", ""javascript"", ""typescript"", ""widgets""]",1345
covidshield/mobile,typescript,https://github.com/covidshield/mobile.git,4047220,2020-05-21,[],599
mseemann/angular2-mdl,typescript,https://github.com/mseemann/angular2-mdl.git,4047221,2016-06-06,[],559
swift502/sketchbook,typescript,https://github.com/swift502/sketchbook.git,4047236,2018-03-08,"[""3d"", ""cannonjs"", ""game-engine"", ""sketchbook"", ""threejs"", ""typescript""]",1463
testing-library/eslint-plugin-testing-library,typescript,https://github.com/testing-library/eslint-plugin-testing-library.git,4047237,2019-09-01,"[""angular"", ""best-practices"", ""development"", ""dom"", ""eslint"", ""eslint-plugin"", ""javascript"", ""markojs"", ""react"", ""reactjs"", ""testing-library"", ""vue""]",1060
nathankellenicki/node-poweredup,typescript,https://github.com/nathankellenicki/node-poweredup.git,4047248,2018-06-20,"[""boost"", ""controlplus"", ""duplo"", ""duplotrain"", ""lego"", ""legoboost"", ""legocontrolplus"", ""legoeducation"", ""legopoweredup"", ""legospikeprime"", ""legotechniccontrolplus"", ""legowedo2"", ""nodejs"", ""poweredup"", ""spikeprime"", ""technic"", ""techniccontrolplus"", ""typescript"", ""wedo2""]",518
